ID,Calories_Burned
TEST_0320,220.91133
TEST_0321,82.64495
TEST_0322,169.82408
TEST_0323,78.08555
TEST_0324,43.19851
TEST_0325,11.190702
TEST_0326,89.13948
TEST_0327,106.485016
TEST_0328,84.33386
TEST_0329,71.52157
TEST_0330,9.271158
TEST_0331,131.13847
TEST_0332,10.328304
TEST_0333,90.71517
TEST_0334,39.428616
TEST_0335,99.229355
TEST_0336,112.52124
TEST_0337,157.33537
TEST_0338,93.952225
TEST_0339,125.364265
TEST_0340,26.064125
TEST_0341,215.26317
TEST_0342,82.01792
TEST_0343,141.37798
TEST_0344,90.89034
TEST_0345,11.733001
TEST_0346,27.53636
TEST_0347,75.1338
TEST_0348,25.94973
TEST_0349,170.33669
TEST_0350,189.81677
TEST_0351,63.51533
TEST_0352,129.83191
TEST_0353,57.686096
TEST_0354,67.17075
TEST_0355,1.8952894
TEST_0356,162.45102
TEST_0357,184.77243
TEST_0358,113.874695
TEST_0359,131.75592
TEST_0360,76.210625
TEST_0361,129.7377
TEST_0362,135.03568
TEST_0363,24.090258
TEST_0364,166.61453
TEST_0365,31.091925
TEST_0366,116.9038
TEST_0367,26.600714
TEST_0368,209.81256
TEST_0369,130.23994
TEST_0370,23.929462
TEST_0371,111.77445
TEST_0372,90.05763
TEST_0373,130.62814
TEST_0374,20.297731
TEST_0375,191.2607
TEST_0376,204.28386
TEST_0377,203.43507
TEST_0378,50.340145
TEST_0379,78.46566
TEST_0380,153.29808
TEST_0381,24.840183
TEST_0382,29.435532
TEST_0383,207.56593
TEST_0384,6.5258074
TEST_0385,3.727173
TEST_0386,173.54643
TEST_0387,94.32507
TEST_0388,120.12942
TEST_0389,174.79964
TEST_0390,183.20648
TEST_0391,19.310883
TEST_0392,113.3349
TEST_0393,124.67188
TEST_0394,33.99211
TEST_0395,173.91792
TEST_0396,95.81135
TEST_0397,18.727016
TEST_0398,118.425
TEST_0399,127.156944
TEST_0400,82.199814
TEST_0401,193.83636
TEST_0402,141.28479
TEST_0403,140.7086
TEST_0404,111.63609
TEST_0405,97.54001
TEST_0406,18.003298
TEST_0407,66.76045
TEST_0408,167.59807
TEST_0409,190.34253
TEST_0410,105.5998
TEST_0411,220.4585
TEST_0412,6.6709204
TEST_0413,53.186237
TEST_0414,165.08939
TEST_0415,10.797575
TEST_0416,55.256023
TEST_0417,86.045235
TEST_0418,16.466278
TEST_0419,7.302916
TEST_0420,158.98822
TEST_0421,35.442036
TEST_0422,84.83778
TEST_0423,71.85164
TEST_0424,134.6666
TEST_0425,44.5349
TEST_0426,42.68973
TEST_0427,9.501251
TEST_0428,66.65532
TEST_0429,99.56355
TEST_0430,106.57978
TEST_0431,216.37805
TEST_0432,51.719345
TEST_0433,2.2246058
TEST_0434,179.08524
TEST_0435,38.523335
TEST_0436,51.595337
TEST_0437,163.68768
TEST_0438,47.88762
TEST_0439,179.1941
TEST_0440,223.05843
TEST_0441,44.245117
TEST_0442,47.18825
TEST_0443,67.40323
TEST_0444,217.47467
TEST_0445,134.93552
TEST_0446,163.97992
TEST_0447,44.097847
TEST_0448,83.44111
TEST_0449,49.100834
TEST_0450,102.74118
TEST_0451,122.62874
TEST_0452,76.18976
TEST_0453,53.306263
TEST_0454,34.379116
TEST_0455,41.41249
TEST_0456,123.2814
TEST_0457,148.62198
TEST_0458,176.2537
TEST_0459,147.60184
TEST_0460,90.8957
TEST_0461,204.82393
TEST_0462,72.621605
TEST_0463,110.07273
TEST_0464,93.48985
TEST_0465,36.098293
TEST_0466,103.49996
TEST_0467,55.395546
TEST_0468,135.00545
TEST_0469,5.430799
TEST_0470,90.56921
TEST_0471,29.73967
TEST_0472,50.369434
TEST_0473,23.342186
TEST_0474,176.22139
TEST_0475,180.03366
TEST_0476,24.160538
TEST_0477,37.751602
TEST_0478,24.243917
TEST_0479,31.095972
TEST_0480,41.34444
TEST_0481,23.733225
TEST_0482,189.85994
TEST_0483,133.93893
TEST_0484,56.515125
TEST_0485,6.9205823
TEST_0486,3.9746153
TEST_0487,225.59947
TEST_0488,18.877996
TEST_0489,8.199321
TEST_0490,190.87006
TEST_0491,88.44667
TEST_0492,81.33104
TEST_0493,47.38989
TEST_0494,88.51102
TEST_0495,50.337574
TEST_0496,22.502659
TEST_0497,19.2978
TEST_0498,129.1397
TEST_0499,122.02666
TEST_0500,14.402524
TEST_0501,112.64244
TEST_0502,174.55353
TEST_0503,22.695616
TEST_0504,98.26769
TEST_0505,19.00327
TEST_0506,157.53969
TEST_0507,64.35621
TEST_0508,180.05937
TEST_0509,120.04659
TEST_0510,70.976875
TEST_0511,83.13095
TEST_0512,33.137745
TEST_0513,49.73158
TEST_0514,61.990017
TEST_0515,140.00055
TEST_0516,149.0992
TEST_0517,7.341933
TEST_0518,178.64351
TEST_0519,26.239746
TEST_0520,61.08482
TEST_0521,90.681274
TEST_0522,212.13243
TEST_0523,116.69151
TEST_0524,100.17813
TEST_0525,70.74245
TEST_0526,114.716225
TEST_0527,6.8797674
TEST_0528,167.60728
TEST_0529,196.09343
TEST_0530,69.955505
TEST_0531,121.82809
TEST_0532,28.82165
TEST_0533,138.38354
TEST_0534,100.10777
TEST_0535,107.89597
TEST_0536,4.645619
TEST_0537,123.46716
TEST_0538,61.298725
TEST_0539,43.739532
TEST_0540,125.82296
TEST_0541,14.507809
TEST_0542,137.3915
TEST_0543,99.93325
TEST_0544,83.2591
TEST_0545,91.98133
TEST_0546,18.141584
TEST_0547,100.83688
TEST_0548,176.66335
TEST_0549,22.702435
TEST_0550,48.056103
TEST_0551,129.34071
TEST_0552,125.34062
TEST_0553,117.51597
TEST_0554,75.546715
TEST_0555,22.320387
TEST_0556,148.17432
TEST_0557,91.40619
TEST_0558,211.39445
TEST_0559,35.19204
TEST_0560,2.6344793
TEST_0561,24.576778
TEST_0562,192.56215
TEST_0563,91.11602
TEST_0564,53.2676
TEST_0565,152.47488
TEST_0566,32.71947
TEST_0567,134.45665
TEST_0568,4.688707
TEST_0569,29.968548
TEST_0570,35.690998
TEST_0571,30.713316
TEST_0572,25.299635
TEST_0573,177.69075
TEST_0574,51.572548
TEST_0575,11.702072
TEST_0576,13.545639
TEST_0577,55.874687
TEST_0578,26.114733
TEST_0579,193.88033
TEST_0580,87.14921
TEST_0581,237.61855
TEST_0582,89.762825
TEST_0583,41.113518
TEST_0584,92.84725
TEST_0585,37.47549
TEST_0586,111.9818
TEST_0587,154.56389
TEST_0588,162.52275
TEST_0589,18.448185
TEST_0590,156.31969
TEST_0591,233.62848
TEST_0592,27.07078
TEST_0593,202.74442
TEST_0594,73.45078
TEST_0595,23.230219
TEST_0596,9.852249
TEST_0597,148.49498
TEST_0598,145.43637
TEST_0599,74.855125
TEST_0600,190.71948
TEST_0601,64.99307
TEST_0602,235.26688
TEST_0603,168.61658
TEST_0604,144.99652
TEST_0605,80.83293
TEST_0606,126.03503
TEST_0607,35.98802
TEST_0608,118.304955
TEST_0609,109.803894
TEST_0610,60.669064
TEST_0611,116.988655
TEST_0612,123.37328
TEST_0613,33.01701
TEST_0614,20.621958
TEST_0615,19.313103
TEST_0616,86.61679
TEST_0617,196.43802
TEST_0618,26.976315
TEST_0619,142.44753
TEST_0620,207.88356
TEST_0621,3.994075
TEST_0622,34.61208
TEST_0623,20.762457
TEST_0624,59.091114
TEST_0625,62.541496
TEST_0626,96.43894
TEST_0627,246.3604
TEST_0628,92.36481
TEST_0629,95.66163
TEST_0630,22.870829
TEST_0631,53.018513
TEST_0632,206.09961
TEST_0633,78.74829
TEST_0634,41.675533
TEST_0635,36.583855
TEST_0636,152.7664
TEST_0637,109.247955
TEST_0638,48.92494
TEST_0639,142.1551
TEST_0640,27.616386
TEST_0641,28.80921
TEST_0642,88.49134
TEST_0643,42.937103
TEST_0644,7.4269876
TEST_0645,184.38121
TEST_0646,64.06481
TEST_0647,73.521645
TEST_0648,28.518833
TEST_0649,81.17831
TEST_0650,79.464005
TEST_0651,158.8697
TEST_0652,91.22417
TEST_0653,7.6264834
TEST_0654,11.046473
TEST_0655,7.6076765
TEST_0656,109.33766
TEST_0657,93.67124
TEST_0658,8.851937
TEST_0659,26.990267
TEST_0660,12.841947
TEST_0661,69.49187
TEST_0662,97.24114
TEST_0663,11.656624
TEST_0664,85.328026
TEST_0665,66.93741
TEST_0666,151.152
TEST_0667,179.97389
TEST_0668,69.91077
TEST_0669,236.89752
TEST_0670,132.90694
TEST_0671,27.071817
TEST_0672,102.320206
TEST_0673,102.60071
TEST_0674,74.38969
TEST_0675,185.79295
TEST_0676,19.261526
TEST_0677,121.249794
TEST_0678,63.730507
TEST_0679,78.285675
TEST_0680,3.2693114
TEST_0681,108.97738
TEST_0682,163.5175
TEST_0683,10.6750555
TEST_0684,7.7582717
TEST_0685,23.288662
TEST_0686,166.01741
TEST_0687,62.358166
TEST_0688,91.67713
TEST_0689,79.7491
TEST_0690,260.77542
TEST_0691,16.99368
TEST_0692,231.57092
TEST_0693,197.10742
TEST_0694,127.920364
TEST_0695,51.039364
TEST_0696,131.65375
TEST_0697,71.475655
TEST_0698,78.14425
TEST_0699,101.41883
TEST_0700,157.98177
TEST_0701,75.696495
TEST_0702,62.17415
TEST_0703,207.84375
TEST_0704,70.877235
TEST_0705,25.364946
TEST_0706,115.78746
TEST_0707,26.584166
TEST_0708,6.924037
TEST_0709,53.55533
TEST_0710,67.388535
TEST_0711,9.890519
TEST_0712,45.863953
TEST_0713,12.276279
TEST_0714,167.4079
TEST_0715,127.82311
TEST_0716,10.992953
TEST_0717,8.567365
TEST_0718,133.15779
TEST_0719,53.58098
TEST_0720,104.20757
TEST_0721,75.16281
TEST_0722,130.21811
TEST_0723,70.1234
TEST_0724,111.66879
TEST_0725,111.397156
TEST_0726,36.403088
TEST_0727,52.668987
TEST_0728,184.72269
TEST_0729,95.02943
TEST_0730,215.01003
TEST_0731,105.614136
TEST_0732,6.1152005
TEST_0733,198.4728
TEST_0734,72.92762
TEST_0735,80.75528
TEST_0736,47.37907
TEST_0737,33.513058
TEST_0738,152.59805
TEST_0739,228.53387
TEST_0740,132.63968
TEST_0741,21.352507
TEST_0742,57.75377
TEST_0743,57.596077
TEST_0744,46.434837
TEST_0745,17.557571
TEST_0746,17.545752
TEST_0747,89.04326
TEST_0748,216.72696
TEST_0749,193.1763
TEST_0750,72.54516
TEST_0751,15.476338
TEST_0752,3.8218875
TEST_0753,53.29554
TEST_0754,89.23623
TEST_0755,27.164751
TEST_0756,180.50067
TEST_0757,49.81365
TEST_0758,28.713514
TEST_0759,114.716576
TEST_0760,85.085724
TEST_0761,101.179405
TEST_0762,90.75785
TEST_0763,82.507965
TEST_0764,62.38984
TEST_0765,170.37752
TEST_0766,3.4754648
TEST_0767,11.174291
TEST_0768,84.69972
TEST_0769,64.7132
TEST_0770,6.6798916
TEST_0771,46.192974
TEST_0772,165.21182
TEST_0773,1.7579976
TEST_0774,152.72176
TEST_0775,32.359314
TEST_0776,231.89113
TEST_0777,113.146
TEST_0778,172.78105
TEST_0779,107.18542
TEST_0780,203.85252
TEST_0781,161.96098
TEST_0782,19.36534
TEST_0783,28.522171
TEST_0784,129.29034
TEST_0785,19.694582
TEST_0786,89.879036
TEST_0787,151.37569
TEST_0788,93.779854
TEST_0789,12.290485
TEST_0790,138.81042
TEST_0791,156.00221
TEST_0792,29.378353
TEST_0793,30.423595
TEST_0794,151.93443
TEST_0795,75.70814
TEST_0796,44.623554
TEST_0797,110.265656
TEST_0798,4.8477798
TEST_0799,243.49857
TEST_0800,76.19026
TEST_0801,39.441288
TEST_0802,26.512888
TEST_0803,156.11948
TEST_0804,4.677075
TEST_0805,8.591038
TEST_0806,78.447075
TEST_0807,108.70532
TEST_0808,78.15883
TEST_0809,150.06252
TEST_0810,77.45843
TEST_0811,133.08171
TEST_0812,137.93794
TEST_0813,54.549263
TEST_0814,66.557045
TEST_0815,43.33114
TEST_0816,9.824575
TEST_0817,90.254295
TEST_0818,56.93554
TEST_0819,64.55917
TEST_0820,6.8004656
TEST_0821,135.3239
TEST_0822,103.51294
TEST_0823,42.668224
TEST_0824,62.43865
TEST_0825,140.57056
TEST_0826,74.78674
TEST_0827,90.5964
TEST_0828,41.03687
TEST_0829,14.96963
TEST_0830,103.56165
TEST_0831,168.7266
TEST_0832,9.264024
TEST_0833,32.953106
TEST_0834,69.29356
TEST_0835,217.32835
TEST_0836,123.546585
TEST_0837,199.05533
TEST_0838,199.84444
TEST_0839,9.353533
TEST_0840,238.54326
TEST_0841,19.376356
TEST_0842,156.93022
TEST_0843,149.76434
TEST_0844,114.926025
TEST_0845,59.5076
TEST_0846,33.283226
TEST_0847,4.508296
TEST_0848,173.20764
TEST_0849,57.897343
TEST_0850,38.419384
TEST_0851,201.712
TEST_0852,2.3303778
TEST_0853,95.761604
TEST_0854,48.516533
TEST_0855,165.53703
TEST_0856,33.37262
TEST_0857,201.42398
TEST_0858,81.45392
TEST_0859,36.686764
TEST_0860,168.17795
TEST_0861,19.97349
TEST_0862,93.229065
TEST_0863,185.99658
TEST_0864,118.85257
TEST_0865,85.27136
TEST_0866,4.765176
TEST_0867,62.952404
TEST_0868,61.423286
TEST_0869,127.439705
TEST_0870,161.62166
TEST_0871,143.11203
TEST_0872,126.46816
TEST_0873,160.79712
TEST_0874,184.56003
TEST_0875,76.21926
TEST_0876,49.43763
TEST_0877,24.3334
TEST_0878,171.20816
TEST_0879,44.893604
TEST_0880,112.89753
TEST_0881,112.91591
TEST_0882,43.61611
TEST_0883,113.5739
TEST_0884,81.11686
TEST_0885,57.475838
TEST_0886,43.99735
TEST_0887,78.22724
TEST_0888,7.33556
TEST_0889,207.87135
TEST_0890,90.26336
TEST_0891,155.82368
TEST_0892,95.58587
TEST_0893,45.770763
TEST_0894,162.22093
TEST_0895,147.80011
TEST_0896,91.80577
TEST_0897,134.37785
TEST_0898,53.15163
TEST_0899,43.956112
TEST_0900,139.94595
TEST_0901,83.64449
TEST_0902,4.001146
TEST_0903,173.08586
TEST_0904,35.19405
TEST_0905,12.9572115
TEST_0906,113.31879
TEST_0907,44.302624
TEST_0908,59.70524
TEST_0909,53.731842
TEST_0910,134.82098
TEST_0911,41.68112
TEST_0912,168.03038
TEST_0913,31.345098
TEST_0914,14.429999
TEST_0915,143.21432
TEST_0916,152.99185
TEST_0917,74.42964
TEST_0918,1.0327992
TEST_0919,93.899345
TEST_0920,58.02759
TEST_0921,90.92466
TEST_0922,207.6778
TEST_0923,280.41296
TEST_0924,8.333354
TEST_0925,22.567352
TEST_0926,74.85873
TEST_0927,198.92354
TEST_0928,168.03908
TEST_0929,17.49934
TEST_0930,104.468285
TEST_0931,143.07925
TEST_0932,35.558
TEST_0933,128.47386
TEST_0934,115.96286
TEST_0935,42.350864
TEST_0936,101.44936
TEST_0937,53.710136
TEST_0938,135.44403
TEST_0939,219.78398
TEST_0940,5.2606053
TEST_0941,192.72697
TEST_0942,14.498676
TEST_0943,28.488329
TEST_0944,103.40151
TEST_0945,207.05986
TEST_0946,146.91844
TEST_0947,49.595646
TEST_0948,74.50726
TEST_0949,104.84599
TEST_0950,85.97454
TEST_0951,106.86877
TEST_0952,13.089272
TEST_0953,210.78183
TEST_0954,149.85265
TEST_0955,47.76929
TEST_0956,96.638214
TEST_0957,8.000737
TEST_0958,143.39397
TEST_0959,4.276714
TEST_0960,7.7463527
TEST_0961,3.6648078
TEST_0962,87.43276
TEST_0963,137.97234
TEST_0964,21.455536
TEST_0965,97.604195
TEST_0966,196.91772
TEST_0967,120.9955
TEST_0968,7.271148
TEST_0969,168.89644
TEST_0970,191.38263
TEST_0971,51.93693
TEST_0972,138.18848
TEST_0973,186.04297
TEST_0974,8.849295
TEST_0975,101.078964
TEST_0976,104.30894
TEST_0977,129.80681
TEST_0978,132.29808
TEST_0979,64.900276
TEST_0980,40.909218
TEST_0981,61.12552
TEST_0982,15.536347
TEST_0983,146.52899
TEST_0984,61.90621
TEST_0985,10.448679
TEST_0986,177.80722
TEST_0987,84.51637
TEST_0988,53.91529
TEST_0989,120.82957
TEST_0990,25.893328
TEST_0991,179.96555
TEST_0992,171.82721
TEST_0993,11.3707485
TEST_0994,38.017963
TEST_0995,65.24581
TEST_0996,48.420437
TEST_0997,60.953613
TEST_0998,159.49493
TEST_0999,18.11008
TEST_1000,49.848454
TEST_1001,38.72182
TEST_1002,45.538902
TEST_1003,12.523121
TEST_1004,37.276737
TEST_1005,15.55442
TEST_1006,131.12802
TEST_1007,36.315353
TEST_1008,105.2043
TEST_1009,61.39174
TEST_1010,29.987535
TEST_1011,24.21503
TEST_1012,44.29324
TEST_1013,156.6641
TEST_1014,48.014828
TEST_1015,132.75502
TEST_1016,89.79166
TEST_1017,163.12852
TEST_1018,24.345003
TEST_1019,92.65995
TEST_1020,146.95035
TEST_1021,72.07796
TEST_1022,130.68271
TEST_1023,29.630686
TEST_1024,175.74965
TEST_1025,199.26968
TEST_1026,7.203929
TEST_1027,31.278532
TEST_1028,62.044697
TEST_1029,205.26419
TEST_1030,157.93132
TEST_1031,116.8002
TEST_1032,80.751976
TEST_1033,170.76497
TEST_1034,85.98778
TEST_1035,44.691513
TEST_1036,132.23076
TEST_1037,83.22239
TEST_1038,115.86958
TEST_1039,154.98813
TEST_1040,103.9403
TEST_1041,166.86726
TEST_1042,222.45105
TEST_1043,105.1074
TEST_1044,223.97441
TEST_1045,134.46768
TEST_1046,5.9760075
TEST_1047,49.832245
TEST_1048,18.964138
TEST_1049,151.81439
TEST_1050,13.2740135
TEST_1051,14.88412
TEST_1052,82.115685
TEST_1053,59.83133
TEST_1054,93.55159
TEST_1055,62.078583
TEST_1056,99.181175
TEST_1057,114.46273
TEST_1058,59.058186
TEST_1059,45.85631
TEST_1060,8.618154
TEST_1061,36.53898
TEST_1062,4.6589956
TEST_1063,8.960823
TEST_1064,75.31386
TEST_1065,3.2909667
TEST_1066,159.51393
TEST_1067,38.88254
TEST_1068,65.88722
TEST_1069,22.564112
TEST_1070,122.5891
TEST_1071,12.628217
TEST_1072,58.1704
TEST_1073,74.35991
TEST_1074,169.73256
TEST_1075,55.678738
TEST_1076,6.6331887
TEST_1077,80.699715
TEST_1078,43.712906
TEST_1079,23.713896
TEST_1080,160.2111
TEST_1081,118.040115
TEST_1082,55.74579
TEST_1083,126.632706
TEST_1084,14.164968
TEST_1085,48.898056
TEST_1086,113.72396
TEST_1087,13.240413
TEST_1088,170.55655
TEST_1089,120.77175
TEST_1090,217.43796
TEST_1091,7.2487087
TEST_1092,93.73901
TEST_1093,80.4122
TEST_1094,109.34617
TEST_1095,138.27644
TEST_1096,10.900632
TEST_1097,87.61993
TEST_1098,25.76676
TEST_1099,42.00951
TEST_1100,61.853603
TEST_1101,64.8468
TEST_1102,28.118607
TEST_1103,156.42691
TEST_1104,133.12437
TEST_1105,24.427174
TEST_1106,62.28112
TEST_1107,191.88197
TEST_1108,155.491
TEST_1109,131.1098
TEST_1110,81.26205
TEST_1111,153.4116
TEST_1112,83.312256
TEST_1113,61.321434
TEST_1114,123.057236
TEST_1115,92.45704
TEST_1116,122.140945
TEST_1117,172.56612
TEST_1118,134.34958
TEST_1119,103.74916
TEST_1120,58.800953
TEST_1121,34.919216
TEST_1122,82.97396
TEST_1123,102.59846
TEST_1124,141.55385
TEST_1125,197.85822
TEST_1126,153.23877
TEST_1127,38.0411
TEST_1128,13.152598
TEST_1129,90.51137
TEST_1130,30.316666
TEST_1131,77.95848
TEST_1132,120.283104
TEST_1133,149.58205
TEST_1134,64.452385
TEST_1135,32.424564
TEST_1136,252.92155
TEST_1137,202.71419
TEST_1138,134.14832
TEST_1139,73.01601
TEST_1140,32.924892
TEST_1141,136.30511
TEST_1142,131.29794
TEST_1143,212.30455
TEST_1144,8.630067
TEST_1145,21.676588
TEST_1146,8.176379
TEST_1147,153.13521
TEST_1148,166.01653
TEST_1149,31.504457
TEST_1150,151.24821
TEST_1151,126.45362
TEST_1152,9.92488
TEST_1153,76.04317
TEST_1154,56.628353
TEST_1155,13.522376
TEST_1156,173.88768
TEST_1157,100.78858
TEST_1158,119.23977
TEST_1159,134.3255
TEST_1160,56.692524
