ID,Calories_Burned
TEST_0396,97.41376
TEST_0397,18.323866
TEST_0398,117.37904
TEST_0399,127.36625
TEST_0400,84.64612
TEST_0401,192.69191
TEST_0402,141.8932
TEST_0403,141.31151
TEST_0404,113.21078
TEST_0405,96.20182
TEST_0406,17.79254
TEST_0407,67.624344
TEST_0408,167.35887
TEST_0409,192.42476
TEST_0410,105.778305
TEST_0411,223.89972
TEST_0412,7.6151648
TEST_0413,53.457134
TEST_0414,164.3017
TEST_0415,10.455676
TEST_0416,54.666473
TEST_0417,86.35585
TEST_0418,16.696337
TEST_0419,7.218774
TEST_0420,160.01477
TEST_0421,36.134136
TEST_0422,84.50435
TEST_0423,71.38828
TEST_0424,134.96843
TEST_0425,44.59803
TEST_0426,42.221966
TEST_0427,9.77185
TEST_0428,68.02119
TEST_0429,100.230934
TEST_0430,106.41146
TEST_0431,216.09488
TEST_0432,53.075264
TEST_0433,2.301231
TEST_0434,177.52745
TEST_0435,39.303913
TEST_0436,51.03488
TEST_0437,163.68231
TEST_0438,48.338448
TEST_0439,179.57481
TEST_0440,221.21582
TEST_0441,44.641167
TEST_0442,47.32429
TEST_0443,67.19324
TEST_0444,218.48952
TEST_0445,137.74231
TEST_0446,163.8288
TEST_0447,43.44864
TEST_0448,84.24281
TEST_0449,49.120316
TEST_0450,101.530945
TEST_0451,123.011246
TEST_0452,76.77895
TEST_0453,53.005
TEST_0454,33.815254
TEST_0455,40.082905
TEST_0456,122.16619
TEST_0457,148.91106
TEST_0458,174.9403
TEST_0459,146.8186
TEST_0460,90.270065
TEST_0461,203.0921
TEST_0462,73.09368
TEST_0463,110.9601
TEST_0464,94.25108
TEST_0465,35.390087
TEST_0466,103.92156
TEST_0467,55.108917
TEST_0468,133.55618
TEST_0469,5.4955826
TEST_0470,91.51508
TEST_0471,29.647007
TEST_0472,49.950394
TEST_0473,23.192717
TEST_0474,175.68742
TEST_0475,181.97758
TEST_0476,24.384745
TEST_0477,37.89535
TEST_0478,25.117624
TEST_0479,30.384846
TEST_0480,42.735813
TEST_0481,23.951551
TEST_0482,188.50763
TEST_0483,132.60106
TEST_0484,56.421566
TEST_0485,6.933078
TEST_0486,3.9578884
TEST_0487,224.53467
TEST_0488,18.538221
TEST_0489,8.909287
TEST_0490,190.99977
TEST_0491,88.48924
TEST_0492,82.43674
TEST_0493,48.999058
TEST_0494,88.41814
TEST_0495,50.40589
TEST_0496,22.621847
TEST_0497,17.561472
TEST_0498,130.4441
TEST_0499,120.003265
TEST_0500,15.009177
TEST_0501,113.498184
TEST_0502,173.63622
TEST_0503,22.62877
TEST_0504,99.76548
TEST_0505,18.92291
TEST_0506,159.38573
TEST_0507,65.19546
TEST_0508,179.68639
TEST_0509,121.70462
TEST_0510,70.4251
TEST_0511,83.79498
TEST_0512,33.60142
TEST_0513,50.553696
TEST_0514,62.820503
TEST_0515,141.85074
TEST_0516,151.47395
TEST_0517,6.6951604
TEST_0518,179.11278
TEST_0519,26.06358
TEST_0520,60.458412
TEST_0521,90.75714
TEST_0522,210.64522
TEST_0523,116.943794
TEST_0524,100.13986
TEST_0525,72.218254
TEST_0526,116.6674
TEST_0527,6.6552176
TEST_0528,168.38213
TEST_0529,197.70004
TEST_0530,70.04826
TEST_0531,121.62598
TEST_0532,28.845339
TEST_0533,138.63757
TEST_0534,100.348114
TEST_0535,107.16056
TEST_0536,4.2817636
TEST_0537,124.25308
TEST_0538,60.179108
TEST_0539,44.058002
TEST_0540,126.39651
TEST_0541,15.057623
TEST_0542,135.87346
TEST_0543,99.509155
TEST_0544,83.127914
TEST_0545,90.931046
TEST_0546,18.116608
TEST_0547,101.31379
TEST_0548,176.82092
TEST_0549,22.929934
TEST_0550,49.05566
TEST_0551,131.57756
TEST_0552,126.53647
TEST_0553,117.55846
TEST_0554,75.151634
TEST_0555,22.401596
TEST_0556,146.57649
TEST_0557,92.24524
TEST_0558,208.44783
TEST_0559,34.983265
TEST_0560,3.4369226
TEST_0561,24.877863
TEST_0562,192.54976
TEST_0563,91.26235
TEST_0564,53.903828
TEST_0565,154.45134
TEST_0566,32.923256
TEST_0567,134.58037
TEST_0568,5.009525
TEST_0569,30.277649
TEST_0570,34.958733
TEST_0571,30.613644
TEST_0572,25.298649
TEST_0573,180.51456
TEST_0574,52.900604
TEST_0575,11.43925
TEST_0576,13.255585
TEST_0577,54.808033
TEST_0578,26.049631
TEST_0579,193.16776
TEST_0580,88.17154
TEST_0581,236.80583
TEST_0582,89.179535
TEST_0583,41.426235
TEST_0584,94.35147
TEST_0585,37.6088
TEST_0586,112.8007
TEST_0587,153.82661
TEST_0588,163.31569
TEST_0589,19.05216
TEST_0590,155.19717
TEST_0591,232.885
TEST_0592,26.596954
TEST_0593,203.06833
TEST_0594,73.87518
TEST_0595,23.595509
TEST_0596,9.81219
TEST_0597,147.99677
TEST_0598,145.62895
TEST_0599,75.39575
TEST_0600,190.19786
TEST_0601,64.63117
TEST_0602,235.78813
TEST_0603,166.98102
TEST_0604,144.40572
TEST_0605,81.4444
TEST_0606,126.13403
TEST_0607,35.183464
TEST_0608,114.528145
TEST_0609,108.063934
TEST_0610,59.812542
TEST_0611,115.5052
TEST_0612,123.39006
TEST_0613,33.783257
TEST_0614,20.69103
TEST_0615,18.721508
TEST_0616,86.932724
TEST_0617,195.65178
TEST_0618,26.335121
TEST_0619,142.58617
TEST_0620,207.31786
TEST_0621,3.4132667
TEST_0622,35.853916
TEST_0623,20.631788
TEST_0624,58.71778
TEST_0625,62.46227
TEST_0626,97.74513
TEST_0627,244.54942
TEST_0628,91.58794
TEST_0629,95.66562
TEST_0630,23.06703
TEST_0631,52.35945
TEST_0632,205.28029
TEST_0633,78.06803
TEST_0634,41.066544
TEST_0635,36.631134
TEST_0636,150.68742
TEST_0637,109.83087
TEST_0638,48.59601
TEST_0639,140.32571
TEST_0640,27.338829
TEST_0641,29.682455
TEST_0642,87.265854
TEST_0643,42.42436
TEST_0644,7.6316953
TEST_0645,184.79475
TEST_0646,64.40913
TEST_0647,74.518005
TEST_0648,28.343988
TEST_0649,80.251335
TEST_0650,79.49204
TEST_0651,157.59058
TEST_0652,90.214325
TEST_0653,7.8151984
TEST_0654,10.916412
TEST_0655,7.4916925
TEST_0656,110.78933
TEST_0657,94.69848
TEST_0658,9.112028
TEST_0659,27.398428
TEST_0660,13.20806
TEST_0661,68.4008
TEST_0662,96.15762
TEST_0663,11.401328
TEST_0664,88.456276
TEST_0665,67.680046
TEST_0666,152.41063
TEST_0667,180.37045
TEST_0668,68.63974
TEST_0669,238.5143
TEST_0670,132.17595
TEST_0671,28.097206
TEST_0672,103.457855
TEST_0673,103.842606
TEST_0674,73.6146
TEST_0675,185.08913
TEST_0676,19.427763
TEST_0677,118.80911
TEST_0678,64.36247
TEST_0679,77.566
TEST_0680,3.6442575
TEST_0681,108.357864
TEST_0682,161.64682
TEST_0683,11.531672
TEST_0684,7.5511594
TEST_0685,23.58948
TEST_0686,166.0612
TEST_0687,63.246426
TEST_0688,92.971855
TEST_0689,81.02583
TEST_0690,261.88907
TEST_0691,16.90135
TEST_0692,232.07593
TEST_0693,195.91052
TEST_0694,127.71158
TEST_0695,51.273598
TEST_0696,131.31438
TEST_0697,71.52549
TEST_0698,77.8411
TEST_0699,100.17508
TEST_0700,159.36526
TEST_0701,76.66253
TEST_0702,62.12863
TEST_0703,206.05461
TEST_0704,71.73356
TEST_0705,25.069618
TEST_0706,117.375885
TEST_0707,26.796648
TEST_0708,6.789143
TEST_0709,54.01351
TEST_0710,68.31469
TEST_0711,9.568196
TEST_0712,45.78944
TEST_0713,12.452821
TEST_0714,167.43106
TEST_0715,127.69529
TEST_0716,10.805937
TEST_0717,8.88483
TEST_0718,133.49509
TEST_0719,55.059643
TEST_0720,103.560684
TEST_0721,74.82081
TEST_0722,131.0748
TEST_0723,70.39523
TEST_0724,112.5235
TEST_0725,109.72052
TEST_0726,36.877415
TEST_0727,53.130753
TEST_0728,183.65059
TEST_0729,93.52821
TEST_0730,215.01
TEST_0731,106.39355
TEST_0732,6.0038776
TEST_0733,198.203
TEST_0734,72.791214
TEST_0735,81.07806
TEST_0736,47.476078
TEST_0737,32.681175
TEST_0738,152.21834
TEST_0739,227.11887
TEST_0740,133.50423
TEST_0741,21.268492
TEST_0742,59.674248
TEST_0743,57.35858
TEST_0744,46.999275
TEST_0745,17.657215
TEST_0746,17.440598
TEST_0747,88.91549
TEST_0748,211.56396
TEST_0749,191.80438
TEST_0750,72.39472
TEST_0751,15.451859
TEST_0752,4.6591597
TEST_0753,53.777695
TEST_0754,89.34747
TEST_0755,26.44073
TEST_0756,181.20622
TEST_0757,48.679665
TEST_0758,28.421482
TEST_0759,113.557175
TEST_0760,85.05549
TEST_0761,101.90112
TEST_0762,89.97674
TEST_0763,82.53582
TEST_0764,61.956886
TEST_0765,171.08167
TEST_0766,3.437342
TEST_0767,11.137953
TEST_0768,84.57576
TEST_0769,63.794323
TEST_0770,6.571325
TEST_0771,45.222298
TEST_0772,165.71988
TEST_0773,3.3000798
TEST_0774,155.16887
TEST_0775,32.76419
TEST_0776,229.40019
TEST_0777,111.91912
TEST_0778,172.60931
TEST_0779,107.35003
TEST_0780,204.89731
TEST_0781,159.11092
TEST_0782,19.91256
TEST_0783,28.613646
TEST_0784,129.3269
TEST_0785,20.262627
TEST_0786,91.22475
TEST_0787,152.03745
TEST_0788,93.51054
TEST_0789,12.593334
TEST_0790,137.4098
TEST_0791,155.66121
TEST_0792,29.515907
TEST_0793,29.795855
TEST_0794,149.88632
TEST_0795,75.45801
TEST_0796,44.23647
TEST_0797,111.41441
TEST_0798,5.0381513
TEST_0799,245.04922
TEST_0800,76.137794
TEST_0801,40.327938
TEST_0802,26.172361
TEST_0803,155.83032
TEST_0804,4.1969733
TEST_0805,8.736205
TEST_0806,80.53324
TEST_0807,110.88115
TEST_0808,77.88509
TEST_0809,150.01057
TEST_0810,76.501015
TEST_0811,133.18895
TEST_0812,138.00703
TEST_0813,53.751995
TEST_0814,66.8396
TEST_0815,43.03134
TEST_0816,9.750589
TEST_0817,89.51483
TEST_0818,55.849342
TEST_0819,62.627514
TEST_0820,6.2660327
TEST_0821,134.61198
TEST_0822,102.61543
TEST_0823,41.571194
TEST_0824,61.879257
TEST_0825,141.6978
TEST_0826,73.82404
TEST_0827,88.57523
TEST_0828,41.229828
TEST_0829,14.883505
TEST_0830,104.17386
TEST_0831,168.47787
TEST_0832,9.032852
TEST_0833,32.59683
TEST_0834,70.14368
TEST_0835,219.93126
TEST_0836,122.37753
TEST_0837,199.66565
TEST_0838,199.46109
TEST_0839,8.778072
TEST_0840,240.75125
TEST_0841,19.439573
TEST_0842,154.7953
TEST_0843,149.64178
TEST_0844,116.17805
TEST_0845,60.95655
TEST_0846,33.651814
TEST_0847,3.861496
TEST_0848,174.21103
TEST_0849,57.35886
TEST_0850,39.405952
TEST_0851,202.43678
TEST_0852,1.8690554
TEST_0853,95.933334
TEST_0854,48.92302
TEST_0855,164.26901
TEST_0856,33.448135
TEST_0857,201.8295
TEST_0858,82.12132
TEST_0859,35.38203
TEST_0860,167.92921
TEST_0861,19.735548
TEST_0862,93.32895
TEST_0863,186.6665
TEST_0864,121.07812
TEST_0865,87.48333
TEST_0866,5.0359597
TEST_0867,61.810036
TEST_0868,61.415737
TEST_0869,127.30039
TEST_0870,161.20782
TEST_0871,142.96771
TEST_0872,124.972496
TEST_0873,162.57846
TEST_0874,182.71057
TEST_0875,74.75385
TEST_0876,50.04465
TEST_0877,24.228086
TEST_0878,169.56967
TEST_0879,45.148804
TEST_0880,113.696594
TEST_0881,112.309525
TEST_0882,43.752857
TEST_0883,114.065865
TEST_0884,81.40478
TEST_0885,55.937958
TEST_0886,44.66784
TEST_0887,77.94447
TEST_0888,8.432862
TEST_0889,207.77324
TEST_0890,92.1202
TEST_0891,156.00864
TEST_0892,96.80441
TEST_0893,45.60102
TEST_0894,163.96832
TEST_0895,148.07831
TEST_0896,92.14328
TEST_0897,134.74194
TEST_0898,52.95464
TEST_0899,43.285393
TEST_0900,138.80412
TEST_0901,83.00238
TEST_0902,3.3077672
TEST_0903,172.57759
TEST_0904,33.870773
TEST_0905,12.695143
TEST_0906,112.790504
TEST_0907,43.526833
TEST_0908,59.337418
TEST_0909,53.63003
TEST_0910,133.12045
TEST_0911,42.223843
TEST_0912,168.15544
TEST_0913,31.584291
TEST_0914,14.935489
TEST_0915,144.04167
TEST_0916,153.56378
TEST_0917,74.42932
TEST_0918,1.2063571
TEST_0919,94.171974
TEST_0920,58.21671
TEST_0921,89.738
TEST_0922,207.30025
TEST_0923,281.7168
TEST_0924,8.9119
TEST_0925,22.2442
TEST_0926,75.39748
TEST_0927,199.75629
TEST_0928,167.7631
TEST_0929,17.974384
TEST_0930,104.88504
TEST_0931,144.3049
TEST_0932,34.141926
TEST_0933,127.94157
TEST_0934,117.71953
TEST_0935,41.02272
TEST_0936,98.86053
TEST_0937,52.940525
TEST_0938,136.4382
TEST_0939,220.58514
TEST_0940,5.4662905
TEST_0941,190.33762
TEST_0942,14.608535
TEST_0943,27.56798
TEST_0944,102.96325
TEST_0945,207.55798
TEST_0946,146.39589
TEST_0947,50.30623
TEST_0948,73.92789
TEST_0949,105.34413
TEST_0950,85.50723
TEST_0951,106.673386
TEST_0952,12.973931
TEST_0953,210.92477
TEST_0954,149.07027
TEST_0955,48.833725
TEST_0956,96.70268
TEST_0957,7.739707
TEST_0958,144.0537
TEST_0959,3.2798553
TEST_0960,7.3819165
TEST_0961,2.6865652
TEST_0962,86.14014
TEST_0963,139.25653
TEST_0964,22.043484
TEST_0965,97.03157
TEST_0966,197.41187
TEST_0967,120.29082
TEST_0968,7.261681
TEST_0969,168.40384
TEST_0970,191.67296
TEST_0971,52.310345
TEST_0972,138.3524
TEST_0973,184.8968
TEST_0974,8.674946
TEST_0975,101.44218
TEST_0976,106.0346
TEST_0977,128.11235
TEST_0978,133.38885
TEST_0979,62.67574
TEST_0980,41.0728
TEST_0981,60.75173
TEST_0982,15.041087
TEST_0983,146.40302
TEST_0984,61.18605
TEST_0985,10.836782
TEST_0986,178.6142
TEST_0987,84.624306
TEST_0988,53.78361
TEST_0989,122.87865
TEST_0990,26.633932
TEST_0991,180.22218
TEST_0992,170.8672
TEST_0993,11.123899
TEST_0994,38.38095
TEST_0995,65.29231
TEST_0996,47.78345
TEST_0997,60.389736
TEST_0998,160.70209
TEST_0999,17.722872
TEST_1000,50.04001
TEST_1001,39.42531
TEST_1002,44.878
TEST_1003,11.665282
TEST_1004,37.008587
TEST_1005,16.172424
TEST_1006,128.56516
TEST_1007,35.559006
TEST_1008,104.43798
TEST_1009,61.61904
TEST_1010,30.218813
TEST_1011,24.612534
TEST_1012,44.183777
TEST_1013,155.42459
TEST_1014,48.325153
TEST_1015,132.49924
TEST_1016,89.1975
TEST_1017,162.378
TEST_1018,23.857195
TEST_1019,91.73042
TEST_1020,148.305
TEST_1021,73.02985
TEST_1022,131.14629
TEST_1023,29.769547
TEST_1024,175.19048
TEST_1025,198.22244
TEST_1026,7.971246
TEST_1027,30.952868
TEST_1028,62.82535
TEST_1029,205.51262
TEST_1030,161.30687
TEST_1031,117.93308
TEST_1032,81.87271
TEST_1033,169.6423
TEST_1034,84.75948
TEST_1035,44.94564
TEST_1036,132.5213
TEST_1037,84.35518
TEST_1038,118.10943
TEST_1039,155.4144
TEST_1040,105.72753
TEST_1041,167.18233
TEST_1042,226.13118
TEST_1043,104.67589
TEST_1044,223.98982
TEST_1045,135.2487
TEST_1046,4.7408934
TEST_1047,49.70576
TEST_1048,18.859499
TEST_1049,151.57928
TEST_1050,13.485508
TEST_1051,14.905653
TEST_1052,82.0696
TEST_1053,61.071556
TEST_1054,93.146454
TEST_1055,60.278896
TEST_1056,100.7691
TEST_1057,115.252174
TEST_1058,57.898384
TEST_1059,46.04878
TEST_1060,8.617334
TEST_1061,37.020226
TEST_1062,5.217939
TEST_1063,8.882389
TEST_1064,75.357445
TEST_1065,3.453728
TEST_1066,158.60799
TEST_1067,39.54916
TEST_1068,65.093185
TEST_1069,22.536661
TEST_1070,122.07886
TEST_1071,12.741413
TEST_1072,57.897556
TEST_1073,75.382576
TEST_1074,169.58896
TEST_1075,55.528355
TEST_1076,5.643799
TEST_1077,81.84698
TEST_1078,44.510212
TEST_1079,24.299767
TEST_1080,160.473
TEST_1081,118.35705
TEST_1082,56.39863
TEST_1083,125.8785
TEST_1084,13.866478
TEST_1085,49.43904
TEST_1086,114.075325
TEST_1087,12.769203
TEST_1088,171.43704
TEST_1089,119.80435
TEST_1090,215.67746
TEST_1091,7.297235
TEST_1092,93.62892
TEST_1093,80.486015
TEST_1094,107.82337
TEST_1095,135.94733
TEST_1096,11.0248785
TEST_1097,86.31128
TEST_1098,26.147654
TEST_1099,41.41871
TEST_1100,63.180336
TEST_1101,64.685745
TEST_1102,28.980082
TEST_1103,155.47343
TEST_1104,133.88141
TEST_1105,23.322721
TEST_1106,62.393436
TEST_1107,192.52927
TEST_1108,153.2274
TEST_1109,130.51593
TEST_1110,81.10623
TEST_1111,151.1519
TEST_1112,83.440636
TEST_1113,60.939068
TEST_1114,123.63599
TEST_1115,92.81771
TEST_1116,123.05494
TEST_1117,172.24696
TEST_1118,133.43195
TEST_1119,103.64327
TEST_1120,60.675472
TEST_1121,33.766838
TEST_1122,83.55851
TEST_1123,104.1803
TEST_1124,140.55244
TEST_1125,199.34378
TEST_1126,152.87187
TEST_1127,38.565327
TEST_1128,12.888665
TEST_1129,90.32001
TEST_1130,30.196209
TEST_1131,77.48751
TEST_1132,119.939514
TEST_1133,150.57527
TEST_1134,64.02925
TEST_1135,33.199615
TEST_1136,255.8011
TEST_1137,202.80827
TEST_1138,136.26637
TEST_1139,73.25597
TEST_1140,32.013466
TEST_1141,138.38594
TEST_1142,131.88292
TEST_1143,210.16556
TEST_1144,8.476346
TEST_1145,21.547209
TEST_1146,8.959408
TEST_1147,150.46236
TEST_1148,167.19612
TEST_1149,32.040577
TEST_1150,151.09479
TEST_1151,125.91719
TEST_1152,9.986038
TEST_1153,74.062096
TEST_1154,56.996853
TEST_1155,13.6155815
TEST_1156,173.7435
TEST_1157,101.756035
TEST_1158,118.59428
TEST_1159,134.6627
TEST_1160,56.533733
TEST_1161,157.83691
