ID,Calories_Burned
TEST_0150,2210.7666
TEST_0151,2978.6296
TEST_0152,2758.581
TEST_0153,1686.8513
TEST_0154,3511.2598
TEST_0155,2748.5935
TEST_0156,3553.337
TEST_0157,2022.098
TEST_0158,3817.776
TEST_0159,2021.498
TEST_0160,3321.5498
TEST_0161,3256.8723
TEST_0162,3488.363
TEST_0163,5048.167
TEST_0164,2751.4238
TEST_0165,1966.8629
TEST_0166,2218.9187
TEST_0167,2513.6182
TEST_0168,5622.6523
TEST_0169,4711.037
TEST_0170,3232.8816
TEST_0171,3488.8416
TEST_0172,536.4372
TEST_0173,2457.337
TEST_0174,1419.8
TEST_0175,2215.7754
TEST_0176,1088.529
TEST_0177,2948.6548
TEST_0178,3341.1204
TEST_0179,5079.394
TEST_0180,1900.8838
TEST_0181,3282.4956
TEST_0182,3260.7786
TEST_0183,3763.4917
TEST_0184,4397.764
TEST_0185,3038.5627
TEST_0186,819.22327
TEST_0187,2400.8203
TEST_0188,3813.978
TEST_0189,828.98663
TEST_0190,2119.632
TEST_0191,658.02966
TEST_0192,3595.9355
TEST_0193,1878.2863
TEST_0194,4475.547
TEST_0195,3307.4832
TEST_0196,627.2242
TEST_0197,3861.5737
TEST_0198,876.62744
TEST_0199,965.27734
TEST_0200,821.12933
TEST_0201,4168.093
TEST_0202,1853.7571
TEST_0203,1646.2017
TEST_0204,2474.2268
TEST_0205,3272.4956
TEST_0206,3810.3682
TEST_0207,2789.8606
TEST_0208,1217.2253
TEST_0209,2751.2039
TEST_0210,2588.9087
TEST_0211,4777.018
TEST_0212,4054.3206
TEST_0213,1447.1053
TEST_0214,2249.2998
TEST_0215,2421.9246
TEST_0216,3286.5662
TEST_0217,3561.1497
TEST_0218,2159.4631
TEST_0219,3039.5188
TEST_0220,4080.2285
TEST_0221,2387.8574
TEST_0222,4175.7812
TEST_0223,4497.1567
TEST_0224,2764.6067
TEST_0225,2368.268
TEST_0226,3257.2966
TEST_0227,4044.2632
TEST_0228,2719.5254
TEST_0229,707.7893
TEST_0230,2413.6455
TEST_0231,2929.766
TEST_0232,3051.9243
TEST_0233,3457.525
TEST_0234,990.5914
TEST_0235,2198.8262
TEST_0236,3316.9153
TEST_0237,1845.0277
TEST_0238,3572.086
TEST_0239,1855.4077
TEST_0240,1562.4049
TEST_0241,3623.3828
TEST_0242,3051.4114
TEST_0243,883.52496
TEST_0244,2027.6118
TEST_0245,3057.5537
TEST_0246,1603.6782
TEST_0247,3775.6235
TEST_0248,2398.3516
TEST_0249,1531.9048
TEST_0250,2389.8433
TEST_0251,3509.8784
TEST_0252,2716.6614
TEST_0253,3977.7651
TEST_0254,3316.5488
TEST_0255,1640.2264
TEST_0256,1115.8385
TEST_0257,3095.0183
TEST_0258,3550.6753
TEST_0259,1422.9158
TEST_0260,2124.4858
TEST_0261,2745.5527
TEST_0262,2351.251
TEST_0263,1718.4604
TEST_0264,1822.221
TEST_0265,680.6989
TEST_0266,3466.5315
TEST_0267,1438.5277
TEST_0268,3048.6885
TEST_0269,4086.8857
TEST_0270,2964.1526
TEST_0271,3518.0605
TEST_0272,1135.1514
TEST_0273,4183.886
TEST_0274,1230.3073
TEST_0275,2536.5288
TEST_0276,3027.1958
TEST_0277,4040.3684
TEST_0278,1030.1644
TEST_0279,2948.3782
TEST_0280,4083.0286
TEST_0281,3725.974
TEST_0282,1970.9186
TEST_0283,1115.5361
TEST_0284,4487.063
TEST_0285,2517.9592
TEST_0286,1998.2465
TEST_0287,1651.5071
TEST_0288,3309.2178
TEST_0289,3173.1309
TEST_0290,3599.5361
TEST_0291,1617.3931
TEST_0292,2237.0605
TEST_0293,2919.4395
TEST_0294,4044.3086
TEST_0295,2380.4443
TEST_0296,2966.5044
TEST_0297,4414.6953
TEST_0298,4046.2825
TEST_0299,3599.128
TEST_0300,5121.8633
TEST_0301,633.8995
TEST_0302,4816.0737
TEST_0303,2956.2346
TEST_0304,2766.8013
TEST_0305,3327.5989
TEST_0306,2935.0022
TEST_0307,3834.518
TEST_0308,4059.6836
TEST_0309,3800.7192
TEST_0310,2994.193
TEST_0311,2504.4087
TEST_0312,3065.117
TEST_0313,3047.3198
TEST_0314,4087.8438
TEST_0315,5389.203
TEST_0316,5134.161
TEST_0317,3817.9924
TEST_0318,1674.8441
TEST_0319,3885.5278
TEST_0320,4804.7227
TEST_0321,3499.2893
TEST_0322,5079.8633
TEST_0323,3034.6875
TEST_0324,2919.77
TEST_0325,908.42566
TEST_0326,2798.888
TEST_0327,2770.2524
TEST_0328,2942.7168
TEST_0329,2774.771
TEST_0330,1583.0863
TEST_0331,3789.4734
TEST_0332,606.82666
TEST_0333,2778.2468
TEST_0334,1995.3787
TEST_0335,3998.4465
TEST_0336,3535.7222
TEST_0337,4740.9307
TEST_0338,2464.9126
TEST_0339,3284.8174
TEST_0340,1442.9556
TEST_0341,4803.805
TEST_0342,3040.1582
TEST_0343,3764.8794
TEST_0344,2462.4546
TEST_0345,1164.1619
TEST_0346,2132.7825
TEST_0347,3464.2124
TEST_0348,1747.4172
TEST_0349,4769.3994
TEST_0350,3830.7896
TEST_0351,2719.059
TEST_0352,3002.2256
TEST_0353,2575.0
TEST_0354,2738.2998
TEST_0355,567.01855
TEST_0356,4448.326
TEST_0357,3382.3904
TEST_0358,3540.5962
TEST_0359,4010.2053
TEST_0360,2971.3096
TEST_0361,3334.4404
TEST_0362,4447.169
TEST_0363,1617.6215
TEST_0364,4179.13
TEST_0365,2184.021
TEST_0366,3543.181
TEST_0367,1548.3462
TEST_0368,4108.1724
TEST_0369,4042.3857
TEST_0370,2158.8281
TEST_0371,3535.3186
TEST_0372,3037.714
TEST_0373,3334.6997
TEST_0374,1527.0481
TEST_0375,4501.2393
TEST_0376,4499.9395
TEST_0377,4232.8745
TEST_0378,2361.8765
TEST_0379,3026.7551
TEST_0380,2836.3564
TEST_0381,1468.4092
TEST_0382,1968.3381
TEST_0383,5091.53
TEST_0384,745.9194
TEST_0385,425.65894
TEST_0386,3589.0417
TEST_0387,3301.4785
TEST_0388,3544.9
TEST_0389,4457.9756
TEST_0390,4214.632
TEST_0391,1620.5771
TEST_0392,3998.4875
TEST_0393,4023.2688
TEST_0394,2510.4111
TEST_0395,4739.7646
TEST_0396,3091.426
TEST_0397,1458.4635
TEST_0398,3322.3433
TEST_0399,4157.6177
TEST_0400,3281.05
TEST_0401,3611.8574
TEST_0402,3798.6746
TEST_0403,3337.6152
TEST_0404,2648.7803
TEST_0405,3724.2554
TEST_0406,1220.1038
TEST_0407,2582.1323
TEST_0408,4069.9978
TEST_0409,4497.8823
TEST_0410,3095.81
TEST_0411,4493.757
TEST_0412,898.7619
TEST_0413,2254.774
TEST_0414,4047.9424
TEST_0415,821.58594
TEST_0416,2722.0288
TEST_0417,3467.2925
TEST_0418,2105.997
TEST_0419,591.026
TEST_0420,3542.9524
TEST_0421,1733.9424
TEST_0422,3260.4043
TEST_0423,2270.583
TEST_0424,4043.0586
TEST_0425,2367.9429
TEST_0426,2234.9915
TEST_0427,1001.0215
TEST_0428,2596.9717
TEST_0429,3063.6504
TEST_0430,2825.0327
TEST_0431,3388.6233
TEST_0432,2248.0508
TEST_0433,719.7916
TEST_0434,4208.8394
TEST_0435,3009.9248
TEST_0436,3031.891
TEST_0437,3583.7207
TEST_0438,1761.0156
TEST_0439,4045.7144
TEST_0440,4511.5933
TEST_0441,2518.391
TEST_0442,2015.0599
TEST_0443,2418.4858
TEST_0444,4226.3657
TEST_0445,3790.9429
TEST_0446,3588.8013
TEST_0447,2144.8203
TEST_0448,3076.9805
TEST_0449,2518.0825
TEST_0450,3491.1997
TEST_0451,4156.3423
TEST_0452,2783.8933
TEST_0453,2748.7695
TEST_0454,1498.7031
TEST_0455,2233.3345
TEST_0456,3781.635
TEST_0457,4420.3403
TEST_0458,4180.9814
TEST_0459,5057.7295
TEST_0460,2761.2332
TEST_0461,4233.6167
TEST_0462,2774.7324
TEST_0463,4143.9336
TEST_0464,3512.1086
TEST_0465,2376.7278
TEST_0466,4096.1304
TEST_0467,2973.7036
TEST_0468,4704.8604
TEST_0469,844.0995
TEST_0470,3048.6692
TEST_0471,2334.5547
TEST_0472,2045.123
TEST_0473,1364.6549
TEST_0474,4210.724
TEST_0475,4051.292
TEST_0476,1990.6522
TEST_0477,1835.2933
TEST_0478,2130.451
TEST_0479,1872.3988
TEST_0480,1669.1132
TEST_0481,1569.1235
TEST_0482,3841.1553
TEST_0483,3754.5005
TEST_0484,2268.028
TEST_0485,651.9207
TEST_0486,601.10266
TEST_0487,4248.2695
TEST_0488,1450.44
TEST_0489,609.0958
TEST_0490,4217.7
TEST_0491,3288.56
TEST_0492,3457.124
TEST_0493,2401.4878
TEST_0494,3059.0413
TEST_0495,2201.632
TEST_0496,1557.5879
TEST_0497,921.4963
TEST_0498,3763.5247
TEST_0499,2813.1052
TEST_0500,1259.726
TEST_0501,4670.498
TEST_0502,3561.907
TEST_0503,1176.362
TEST_0504,3081.358
TEST_0505,1979.8466
TEST_0506,3343.2383
TEST_0507,2759.2112
TEST_0508,4470.6157
TEST_0509,4154.5166
TEST_0510,3472.1484
TEST_0511,2975.6443
TEST_0512,2158.753
TEST_0513,1931.6808
TEST_0514,2422.7222
TEST_0515,4046.5928
TEST_0516,5054.4385
TEST_0517,967.0057
TEST_0518,4062.356
TEST_0519,2170.7449
TEST_0520,2063.8276
TEST_0521,3493.7583
TEST_0522,3862.971
TEST_0523,4022.753
TEST_0524,2771.0247
TEST_0525,3447.169
TEST_0526,3116.8025
TEST_0527,1028.3975
TEST_0528,4058.0264
TEST_0529,3846.4304
TEST_0530,2912.263
TEST_0531,3522.835
TEST_0532,1612.7173
TEST_0533,3121.7568
TEST_0534,2987.6458
TEST_0535,3105.686
TEST_0536,734.64594
TEST_0537,3552.7156
TEST_0538,2258.8306
TEST_0539,2918.02
TEST_0540,3757.9258
TEST_0541,1338.0707
TEST_0542,4715.5483
TEST_0543,3307.3447
TEST_0544,3437.5981
TEST_0545,3474.1497
TEST_0546,1817.3971
TEST_0547,3472.3955
TEST_0548,4074.5151
TEST_0549,2198.0117
TEST_0550,2250.0415
TEST_0551,4428.946
TEST_0552,3334.412
TEST_0553,4989.0806
TEST_0554,2731.3904
TEST_0555,1548.599
TEST_0556,4710.837
TEST_0557,3745.7324
TEST_0558,4242.422
TEST_0559,2539.691
TEST_0560,565.21484
TEST_0561,1739.971
TEST_0562,4475.6777
TEST_0563,3086.526
TEST_0564,2243.7925
TEST_0565,4465.71
TEST_0566,1586.2128
TEST_0567,3560.0151
TEST_0568,567.3512
TEST_0569,1872.9849
TEST_0570,1968.4849
TEST_0571,1869.4495
TEST_0572,1865.0356
TEST_0573,4054.6074
TEST_0574,3001.2852
TEST_0575,1050.9882
TEST_0576,1256.6241
TEST_0577,2575.5742
TEST_0578,1383.4252
TEST_0579,3576.391
TEST_0580,2943.225
TEST_0581,3880.0938
TEST_0582,3498.5344
TEST_0583,2187.354
TEST_0584,3478.753
TEST_0585,2137.4507
TEST_0586,2651.8413
TEST_0587,3809.3906
TEST_0588,4172.254
TEST_0589,1727.352
TEST_0590,4026.9084
TEST_0591,4530.241
TEST_0592,2522.164
TEST_0593,4478.7334
TEST_0594,2920.83
TEST_0595,1328.9935
TEST_0596,1246.241
TEST_0597,3351.1675
TEST_0598,3766.2515
TEST_0599,2745.848
TEST_0600,4465.246
TEST_0601,3960.5645
TEST_0602,4821.8247
TEST_0603,3798.481
TEST_0604,3783.834
TEST_0605,2612.484
TEST_0606,4029.3657
TEST_0607,2498.3445
TEST_0608,3775.0286
TEST_0609,3533.6987
TEST_0610,3250.596
TEST_0611,2496.536
TEST_0612,4007.1233
TEST_0613,2895.7524
TEST_0614,1326.3766
TEST_0615,1276.2441
TEST_0616,3252.3135
TEST_0617,4477.1587
TEST_0618,1730.9987
TEST_0619,4180.069
TEST_0620,4103.835
TEST_0621,880.4625
TEST_0622,2541.717
TEST_0623,1686.8146
TEST_0624,2412.0244
TEST_0625,3471.8818
TEST_0626,3060.578
TEST_0627,3887.024
TEST_0628,3040.158
TEST_0629,2760.2024
TEST_0630,1431.074
TEST_0631,2889.2244
TEST_0632,3855.2593
TEST_0633,2973.074
TEST_0634,2510.9282
TEST_0635,1487.8263
TEST_0636,3797.6384
TEST_0637,3528.3372
TEST_0638,2401.0486
TEST_0639,4037.7646
TEST_0640,1811.9954
TEST_0641,1312.3876
TEST_0642,2983.6465
TEST_0643,1973.4854
TEST_0644,873.7622
TEST_0645,4079.456
TEST_0646,2953.8625
TEST_0647,2960.8281
TEST_0648,1707.3351
TEST_0649,2793.6208
TEST_0650,2441.0847
TEST_0651,3815.401
TEST_0652,3049.0747
TEST_0653,806.73425
TEST_0654,1110.3346
TEST_0655,873.4216
TEST_0656,3516.5728
TEST_0657,3468.9688
TEST_0658,685.75555
TEST_0659,2205.1294
TEST_0660,853.9088
TEST_0661,3221.4072
TEST_0662,3299.5276
TEST_0663,1702.8402
TEST_0664,4647.632
TEST_0665,2955.2114
TEST_0666,4056.2407
TEST_0667,3377.8882
TEST_0668,2929.246
TEST_0669,4260.4497
TEST_0670,3130.9956
TEST_0671,1864.3105
TEST_0672,3097.6372
TEST_0673,3274.4365
TEST_0674,2965.778
TEST_0675,4202.8774
TEST_0676,1531.7428
TEST_0677,3755.924
TEST_0678,2181.981
TEST_0679,2792.3916
TEST_0680,516.5123
TEST_0681,3765.949
TEST_0682,4444.7344
TEST_0683,868.80963
TEST_0684,1109.6353
TEST_0685,1854.3993
TEST_0686,4195.908
TEST_0687,2592.9548
TEST_0688,4089.8418
TEST_0689,2608.4038
TEST_0690,4277.9688
TEST_0691,1165.8693
TEST_0692,4525.3726
TEST_0693,4780.172
TEST_0694,5344.317
TEST_0695,1861.0624
TEST_0696,3748.8213
TEST_0697,3265.7883
TEST_0698,3472.2207
TEST_0699,2997.234
TEST_0700,4015.4802
TEST_0701,3236.9233
TEST_0702,2908.3052
TEST_0703,4105.863
TEST_0704,3020.4287
TEST_0705,2000.4104
TEST_0706,3298.0447
TEST_0707,1863.5603
TEST_0708,700.8393
TEST_0709,2185.6062
TEST_0710,2765.8066
TEST_0711,939.7841
TEST_0712,2127.613
TEST_0713,800.7168
TEST_0714,5556.968
TEST_0715,3786.9238
TEST_0716,938.7793
TEST_0717,922.7018
TEST_0718,3034.1475
TEST_0719,2574.636
TEST_0720,3104.311
TEST_0721,3072.6157
TEST_0722,2673.8486
TEST_0723,2732.7651
TEST_0724,2819.3845
TEST_0725,2803.8125
TEST_0726,2331.3257
TEST_0727,3034.4094
TEST_0728,3835.1345
TEST_0729,3307.0247
TEST_0730,4241.7363
TEST_0731,3310.2083
TEST_0732,966.57294
TEST_0733,4189.665
TEST_0734,2961.9001
TEST_0735,3457.977
TEST_0736,3027.2363
TEST_0737,2217.463
TEST_0738,4428.587
TEST_0739,4524.3003
TEST_0740,3793.0823
TEST_0741,1461.7103
TEST_0742,2421.2605
TEST_0743,2196.7207
TEST_0744,1867.8064
TEST_0745,1550.8845
TEST_0746,1166.3323
TEST_0747,2959.0706
TEST_0748,4511.7197
TEST_0749,4793.049
TEST_0750,2961.747
TEST_0751,1549.3431
TEST_0752,617.65155
TEST_0753,2409.917
TEST_0754,2804.3462
TEST_0755,1581.7671
TEST_0756,4050.4692
TEST_0757,2207.1846
TEST_0758,1599.5593
TEST_0759,2988.8486
TEST_0760,3025.2915
TEST_0761,3050.9023
TEST_0762,2624.1458
TEST_0763,2983.3496
TEST_0764,2421.8276
TEST_0765,3372.859
TEST_0766,568.5921
TEST_0767,771.4759
TEST_0768,3074.401
TEST_0769,3475.8699
TEST_0770,738.95404
TEST_0771,2557.2522
TEST_0772,3796.9807
TEST_0773,600.9507
TEST_0774,3579.7117
TEST_0775,1856.8971
TEST_0776,4526.6636
TEST_0777,3085.732
TEST_0778,3827.6736
TEST_0779,3972.3098
TEST_0780,4796.872
TEST_0781,4472.021
TEST_0782,1458.6764
TEST_0783,1708.2489
TEST_0784,3127.2302
TEST_0785,1531.6064
TEST_0786,2992.6738
TEST_0787,3808.6978
TEST_0788,3097.5725
TEST_0789,870.44763
TEST_0790,3149.3604
TEST_0791,3578.7214
TEST_0792,2141.1934
TEST_0793,1471.5414
TEST_0794,4190.8525
TEST_0795,2782.9492
TEST_0796,2518.8792
TEST_0797,3735.5898
TEST_0798,544.4433
TEST_0799,4824.8486
TEST_0800,2450.433
TEST_0801,2159.412
TEST_0802,1448.8352
TEST_0803,3787.8242
TEST_0804,406.68253
TEST_0805,660.8298
TEST_0806,3275.5303
TEST_0807,2992.531
TEST_0808,3445.6868
TEST_0809,3350.1404
TEST_0810,3719.5078
TEST_0811,3776.0513
TEST_0812,4044.5344
TEST_0813,2362.2456
TEST_0814,2897.6123
TEST_0815,2221.7505
TEST_0816,820.51825
TEST_0817,3290.2412
TEST_0818,2256.6602
TEST_0819,2267.0198
TEST_0820,1028.815
TEST_0821,4009.9324
TEST_0822,3475.917
TEST_0823,2723.137
TEST_0824,2267.3416
TEST_0825,3778.9697
TEST_0826,2739.1226
TEST_0827,3293.9265
TEST_0828,1605.9579
TEST_0829,1450.049
TEST_0830,3100.8206
TEST_0831,5581.078
TEST_0832,925.9594
TEST_0833,1837.498
TEST_0834,3218.2622
TEST_0835,4513.032
TEST_0836,3783.3235
TEST_0837,3848.7864
TEST_0838,4227.8467
TEST_0839,1119.4691
TEST_0840,3425.0562
TEST_0841,1618.9604
TEST_0842,4039.5933
TEST_0843,3351.5942
TEST_0844,3773.214
TEST_0845,2721.3489
TEST_0846,1978.7766
TEST_0847,691.30676
TEST_0848,4209.3184
TEST_0849,3041.4307
TEST_0850,2159.4036
TEST_0851,4781.947
TEST_0852,774.8465
TEST_0853,3520.1968
TEST_0854,2134.0605
TEST_0855,4764.689
TEST_0856,2145.6165
TEST_0857,4235.7036
TEST_0858,2736.5234
TEST_0859,2113.5754
TEST_0860,4043.3752
TEST_0861,1558.467
TEST_0862,3264.2449
TEST_0863,3811.1301
TEST_0864,4021.4482
TEST_0865,2103.8474
TEST_0866,889.05914
TEST_0867,2555.22
TEST_0868,2201.3044
TEST_0869,3123.3254
TEST_0870,4196.517
TEST_0871,4033.2104
TEST_0872,3003.8433
TEST_0873,4755.752
TEST_0874,3840.853
TEST_0875,3276.5117
TEST_0876,2142.088
TEST_0877,1627.9187
TEST_0878,3580.805
TEST_0879,2699.3545
TEST_0880,3965.2468
TEST_0881,3981.1948
TEST_0882,2523.6582
TEST_0883,3276.1643
TEST_0884,3275.784
TEST_0885,2912.5813
TEST_0886,1860.7343
TEST_0887,3029.9368
TEST_0888,750.3754
TEST_0889,4093.6372
TEST_0890,3065.252
TEST_0891,4150.0576
TEST_0892,2793.94
TEST_0893,2244.0144
TEST_0894,4070.037
TEST_0895,3769.508
TEST_0896,3049.9795
TEST_0897,3789.27
TEST_0898,2899.0825
TEST_0899,1898.2188
TEST_0900,3778.9749
TEST_0901,2967.7285
TEST_0902,433.61108
TEST_0903,3569.6504
TEST_0904,1647.7126
TEST_0905,1435.5243
TEST_0906,3506.8357
TEST_0907,2167.0923
TEST_0908,2943.1719
TEST_0909,2375.5962
TEST_0910,3094.0852
TEST_0911,2510.334
TEST_0912,3590.3054
TEST_0913,2532.0044
TEST_0914,1202.0139
TEST_0915,5054.6265
TEST_0916,4061.0269
TEST_0917,2780.0264
TEST_0918,654.334
TEST_0919,2990.4578
TEST_0920,2541.405
TEST_0921,2768.8123
TEST_0922,4105.377
TEST_0923,4858.813
TEST_0924,783.1616
TEST_0925,1356.7966
TEST_0926,3046.8438
TEST_0927,4099.056
TEST_0928,5032.1035
TEST_0929,1852.3278
TEST_0930,3098.6357
TEST_0931,3349.2847
TEST_0932,2498.5723
TEST_0933,3725.1714
TEST_0934,4151.0293
TEST_0935,2238.988
TEST_0936,3724.0095
TEST_0937,2048.237
TEST_0938,2856.211
TEST_0939,3868.7783
TEST_0940,954.0604
TEST_0941,3843.085
TEST_0942,2104.693
TEST_0943,1594.9554
TEST_0944,3285.198
TEST_0945,5411.5566
TEST_0946,3570.056
TEST_0947,3231.0383
TEST_0948,2940.1497
TEST_0949,4010.265
TEST_0950,2770.7358
TEST_0951,3725.7698
TEST_0952,1062.6816
TEST_0953,3860.0842
TEST_0954,4024.6306
TEST_0955,2715.8145
TEST_0956,2782.9226
TEST_0957,922.5045
TEST_0958,4159.992
TEST_0959,554.6975
TEST_0960,1026.3779
TEST_0961,617.5245
TEST_0962,2984.4275
TEST_0963,4026.036
TEST_0964,1532.46
TEST_0965,3299.5627
TEST_0966,4098.2583
TEST_0967,3778.187
TEST_0968,957.95276
TEST_0969,4201.879
TEST_0970,3843.4287
TEST_0971,2529.1765
TEST_0972,3098.001
TEST_0973,3838.4238
TEST_0974,628.21643
TEST_0975,3079.5234
TEST_0976,3308.8882
TEST_0977,3537.5215
TEST_0978,3302.7686
TEST_0979,3013.7288
TEST_0980,2133.8667
TEST_0981,3045.5813
TEST_0982,1550.6798
TEST_0983,4163.673
TEST_0984,2411.3242
TEST_0985,1039.6664
TEST_0986,4185.0073
TEST_0987,2625.5425
TEST_0988,2934.2373
TEST_0989,3114.545
TEST_0990,2131.2954
TEST_0991,4177.5723
TEST_0992,4179.0327
TEST_0993,1166.2344
TEST_0994,2546.0845
TEST_0995,2425.9788
TEST_0996,2218.5823
TEST_0997,2950.3525
TEST_0998,4067.5208
TEST_0999,1687.2554
TEST_1000,2245.7148
TEST_1001,2233.3318
TEST_1002,2138.8467
TEST_1003,1440.7982
TEST_1004,1730.3372
TEST_1005,1441.3776
TEST_1006,4697.7036
TEST_1007,3003.8435
TEST_1008,3099.3657
TEST_1009,2757.991
TEST_1010,1747.8473
TEST_1011,1472.7865
TEST_1012,2708.7415
TEST_1013,4167.8115
TEST_1014,2145.2043
TEST_1015,4141.054
TEST_1016,2984.663
TEST_1017,4172.9785
TEST_1018,2125.204
TEST_1019,2988.401
TEST_1020,4183.084
TEST_1021,3715.9343
TEST_1022,4040.8052
TEST_1023,2113.742
TEST_1024,3782.6187
TEST_1025,4496.953
TEST_1026,766.4156
TEST_1027,2142.525
TEST_1028,2589.504
TEST_1029,4495.707
TEST_1030,3380.357
TEST_1031,3016.6926
TEST_1032,2448.8994
TEST_1033,3361.4822
TEST_1034,2798.8674
TEST_1035,1883.2983
TEST_1036,4407.2876
TEST_1037,2952.152
TEST_1038,3741.4548
TEST_1039,3153.7073
TEST_1040,3528.2278
TEST_1041,4057.0818
TEST_1042,4517.5117
TEST_1043,3956.7239
TEST_1044,5123.1953
TEST_1045,3539.565
TEST_1046,827.26654
TEST_1047,1920.5591
TEST_1048,1334.0977
TEST_1049,3805.3623
TEST_1050,1312.3655
TEST_1051,1069.3553
TEST_1052,2787.599
TEST_1053,2375.1475
TEST_1054,3711.9487
TEST_1055,2766.0874
TEST_1056,3302.2083
TEST_1057,4019.457
TEST_1058,3039.4497
TEST_1059,2504.0366
TEST_1060,835.6169
TEST_1061,1750.4567
TEST_1062,733.1618
TEST_1063,1423.6152
TEST_1064,2606.4658
TEST_1065,786.3272
TEST_1066,3802.6353
TEST_1067,2386.233
TEST_1068,2415.1978
TEST_1069,1543.3943
TEST_1070,3733.9053
TEST_1071,953.609
TEST_1072,2152.7988
TEST_1073,3268.7446
TEST_1074,4452.999
TEST_1075,2755.8643
TEST_1076,1138.3109
TEST_1077,2605.9402
TEST_1078,2148.83
TEST_1079,2980.5264
TEST_1080,4728.014
TEST_1081,3731.382
TEST_1082,2576.8071
TEST_1083,3783.0889
TEST_1084,1804.7101
TEST_1085,2219.3086
TEST_1086,3315.9932
TEST_1087,1828.1873
TEST_1088,3071.305
TEST_1089,3775.151
TEST_1090,4109.1733
TEST_1091,584.2457
TEST_1092,3047.8
TEST_1093,3494.506
TEST_1094,3735.6301
TEST_1095,3112.4636
TEST_1096,1114.3074
TEST_1097,2965.3503
TEST_1098,1940.768
TEST_1099,2238.5396
TEST_1100,2743.947
